product_id,category_code,brand,price,total_events,views,carts,purchases,popularity_score
14000100,unknown,cersanit,28.43,3,3,0,0,0.0005861664712776711
14000109,unknown,cersanit,49.16,1,1,0,0,0.0
14000111,unknown,cersanit,21.36,1,1,0,0,0.0
14000131,unknown,sanita,14.26,1,1,0,0,0.0
14000151,unknown,jika,32.12,1,1,0,0,0.0
14000243,unknown,sanita,15.91,1,1,0,0,0.0
14000260,unknown,sanita,48.86,3,3,0,0,0.0005861664712776711
14000430,unknown,laufen,98.43,1,1,0,0,0.0
14000431,unknown,laufen,1225.87,1,1,0,0,0.0
14000478,unknown,unknown,24.26,8,8,0,0,0.002051582649471849
14000479,unknown,unknown,16.17,2,2,0,0,0.00029308323563883556
14000501,unknown,laufen,1491.46,1,1,0,0,0.0
14000507,unknown,santek,18.68,1,1,0,0,0.0
14000512,unknown,rosa,32.48,1,1,0,0,0.0
14000529,unknown,laufen,678.3,1,1,0,0,0.0
14000533,unknown,laufen,1113.07,1,1,0,0,0.0
14000534,unknown,cersanit,100.86,2,2,0,0,0.00029308323563883556
14000539,unknown,unknown,99.71,2,2,0,0,0.00029308323563883556
14000554,unknown,unknown,45.03,1,1,0,0,0.0
14000562,unknown,unknown,26.94,2,2,0,0,0.00029308323563883556
14100004,electronics.audio.acoustic,fender,180.96,1,1,0,0,0.0
14100008,electronics.audio.acoustic,gewa,337.2,1,1,0,0,0.0
14100014,electronics.audio.acoustic,admira,161.65,3,3,0,0,0.0005861664712776711
14100027,electronics.audio.acoustic,admira,145.18,2,2,0,0,0.00029308323563883556
14100052,electronics.audio.acoustic,yamaha,117.09,3,3,0,0,0.0005861664712776711
14100061,electronics.audio.acoustic,fender,253.55,8,8,0,0,0.002051582649471849
14100075,electronics.audio.acoustic,fender,121.73,1,1,0,0,0.0
14100085,electronics.audio.acoustic,fender,167.83,4,4,0,0,0.0008792497069165067
14100104,electronics.audio.acoustic,gretsch,495.23,1,1,0,0,0.0
14100113,electronics.audio.acoustic,fender,119.69,14,14,0,0,0.0038100820633048624
14100123,electronics.audio.acoustic,yamaha,117.09,6,6,0,0,0.0014654161781941777
14100275,electronics.audio.acoustic,fender,180.96,2,2,0,0,0.00029308323563883556
14100276,electronics.audio.acoustic,fender,180.96,1,1,0,0,0.0
14100279,electronics.audio.acoustic,gretsch,229.86,1,1,0,0,0.0
14100285,electronics.audio.acoustic,yamaha,156.34,2,2,0,0,0.00029308323563883556
14100313,electronics.audio.acoustic,yamaha,148.88,1,1,0,0,0.0
14100345,electronics.audio.acoustic,takamine,1439.39,7,7,0,0,0.0017584994138330134
14100346,electronics.audio.acoustic,takamine,1455.35,1,1,0,0,0.0
14100370,electronics.audio.acoustic,fender,367.04,3,3,0,0,0.0005861664712776711
14100391,electronics.audio.acoustic,yamaha,164.55,3,3,0,0,0.0005861664712776711
14100407,electronics.audio.acoustic,cort,151.1,1,1,0,0,0.0
14100411,electronics.audio.acoustic,yamaha,148.88,27,25,0,2,0.009964830011720409
14100436,electronics.audio.acoustic,cortland,115.81,7,7,0,0,0.0017584994138330134
14100444,electronics.audio.acoustic,stagg,120.98,1,1,0,0,0.0
14100454,electronics.audio.acoustic,flight,123.56,1,1,0,0,0.0
14100458,electronics.audio.acoustic,veston,102.45,1,1,0,0,0.0
14100460,electronics.audio.acoustic,stagg,78.51,1,1,0,0,0.0
14100472,electronics.audio.acoustic,tanglewood,271.05,1,1,0,0,0.0
14100478,electronics.audio.acoustic,fender,248.91,1,1,0,0,0.0
14100480,electronics.audio.acoustic,squier,157.79,5,5,0,0,0.0011723329425553423
14100481,electronics.audio.acoustic,squier,157.79,1,1,0,0,0.0
14100482,electronics.audio.acoustic,squier,157.79,3,3,0,0,0.0005861664712776711
14100494,electronics.audio.acoustic,stagg,120.98,1,1,0,0,0.0
14100499,electronics.audio.acoustic,yamaha,208.5,1,1,0,0,0.0
14100506,electronics.audio.acoustic,rockdale,108.11,4,3,0,1,0.002051582649471849
14100553,electronics.audio.acoustic,fender,202.32,10,10,0,0,0.00263774912074952
14100554,electronics.audio.acoustic,fender,202.32,1,1,0,0,0.0
14100555,electronics.audio.acoustic,fender,202.32,1,1,0,0,0.0
14100556,electronics.audio.acoustic,fender,121.5,1,1,0,0,0.0
14100583,electronics.audio.acoustic,stagg,139.0,1,1,0,0,0.0
14100591,electronics.audio.acoustic,unknown,48.91,1,1,0,0,0.0
14100634,electronics.audio.acoustic,denn,18.76,38,38,0,0,0.010844079718636915
14100635,electronics.audio.acoustic,denn,38.07,40,39,0,1,0.012602579132469928
14100636,electronics.audio.acoustic,denn,34.47,12,12,0,0,0.003223915592027191
14200001,unknown,cort,259.98,1,1,0,0,0.0
14200025,unknown,cort,220.34,1,1,0,0,0.0
14200041,unknown,fender,967.05,2,2,0,0,0.00029308323563883556
14200044,unknown,fender,1889.6,1,1,0,0,0.0
14200047,unknown,gretsch,616.75,4,4,0,0,0.0008792497069165067
14200078,unknown,cort,267.45,1,1,0,0,0.0
14200079,unknown,cort,267.45,1,1,0,0,0.0
14200080,unknown,cort,267.45,3,3,0,0,0.0005861664712776711
14200085,unknown,cort,204.64,2,2,0,0,0.00029308323563883556
14200090,unknown,cort,331.28,6,6,0,0,0.0014654161781941777
14200102,unknown,cort,163.71,1,1,0,0,0.0
14200116,unknown,cort,413.91,1,1,0,0,0.0
14200119,unknown,cort,265.9,1,1,0,0,0.0
14200125,unknown,cort,626.53,1,1,0,0,0.0
14200126,unknown,cort,557.54,1,1,0,0,0.0
14200186,unknown,fender,2519.95,1,1,0,0,0.0
14200195,unknown,cort,527.43,1,1,0,0,0.0
14200197,unknown,cort,398.47,2,2,0,0,0.00029308323563883556
14200198,unknown,cort,412.11,3,3,0,0,0.0005861664712776711
14200231,unknown,fender,1041.98,1,1,0,0,0.0
14200232,unknown,squier,331.54,1,1,0,0,0.0
14200248,unknown,squier,293.42,2,2,0,0,0.00029308323563883556
14200252,unknown,squier,189.97,5,4,0,1,0.0023446658851106845
14200255,unknown,squier,189.97,2,2,0,0,0.00029308323563883556
14200256,unknown,squier,189.97,1,1,0,0,0.0
14200257,unknown,squier,189.97,1,1,0,0,0.0
14200276,unknown,yamaha,234.33,2,2,0,0,0.00029308323563883556
14200289,unknown,yamaha,541.58,3,3,0,0,0.0005861664712776711
14200307,unknown,epiphone,221.37,1,1,0,0,0.0
14200308,unknown,gretsch,619.84,1,1,0,0,0.0
14200316,unknown,schecter,384.59,1,1,0,0,0.0
14200320,unknown,ibanez,342.35,3,3,0,0,0.0005861664712776711
14200325,unknown,fender,931.04,1,1,0,0,0.0
14200346,unknown,squier,321.76,2,2,0,0,0.00029308323563883556
14200362,unknown,squier,140.03,1,1,0,0,0.0
14200369,unknown,cort,204.64,1,1,0,0,0.0
14200383,unknown,fender,1358.05,4,4,0,0,0.0008792497069165067
14200386,unknown,fender,944.94,1,1,0,0,0.0
14200395,unknown,fender,1319.73,1,1,0,0,0.0
14200399,unknown,squier,317.13,1,1,0,0,0.0
14200400,unknown,fender,1648.69,1,1,0,0,0.0
14200406,unknown,fender,140.26,5,5,0,0,0.0011723329425553423
14200409,unknown,squier,574.02,2,2,0,0,0.00029308323563883556
14200410,unknown,fender,2108.39,3,3,0,0,0.0005861664712776711
14300003,electronics.audio.music_tools.piano,casio,193.03,1,1,0,0,0.0
14300017,electronics.audio.music_tools.piano,cortland,76.96,16,15,0,1,0.005568581477137876
14300018,electronics.audio.music_tools.piano,cortland,77.17,1,1,0,0,0.0
14300019,electronics.audio.music_tools.piano,cortland,125.87,14,14,0,0,0.0038100820633048624
14300020,electronics.audio.music_tools.piano,casio,269.49,5,5,0,0,0.0011723329425553423
14300022,electronics.audio.music_tools.piano,casio,186.62,2,2,0,0,0.00029308323563883556
14300025,unknown,kurzweil,910.71,2,2,0,0,0.00029308323563883556
14300026,unknown,kurzweil,884.42,11,11,0,0,0.0029308323563883554
14300028,unknown,kurzweil,1057.17,5,5,0,0,0.0011723329425553423
14300044,unknown,roland,940.82,1,1,0,0,0.0
14300048,unknown,yamaha,592.04,4,4,0,0,0.0008792497069165067
14300064,electronics.audio.music_tools.piano,casio,664.11,2,2,0,0,0.00029308323563883556
14300068,electronics.audio.music_tools.piano,yamaha,236.53,8,8,0,0,0.002051582649471849
14300088,electronics.audio.music_tools.piano,yamaha,159.97,6,6,0,0,0.0014654161781941777
14300093,electronics.audio.music_tools.piano,yamaha,375.56,3,3,0,0,0.0005861664712776711
14300095,unknown,casio,1121.24,2,2,0,0,0.00029308323563883556
14300100,unknown,casio,1114.57,1,1,0,0,0.0
14300102,unknown,casio,1392.06,3,3,0,0,0.0005861664712776711
14300108,electronics.audio.music_tools.piano,casio,79.51,3,3,0,0,0.0005861664712776711
14300120,electronics.audio.music_tools.piano,unknown,295.48,3,3,0,0,0.0005861664712776711
14300128,electronics.audio.music_tools.piano,yamaha,667.97,5,5,0,0,0.0011723329425553423
14300134,unknown,kurzweil,1298.88,3,3,0,0,0.0005861664712776711
14300169,electronics.audio.music_tools.piano,yamaha,486.5,2,2,0,0,0.00029308323563883556
14300174,unknown,yamaha,1037.73,2,2,0,0,0.00029308323563883556
14300180,electronics.audio.music_tools.piano,alesis,96.53,1,1,0,0,0.0
14300183,unknown,kurzweil,910.19,3,3,0,0,0.0005861664712776711
14300196,unknown,yamaha,2088.78,2,2,0,0,0.00029308323563883556
14300207,electronics.audio.music_tools.piano,yamaha,334.0,5,5,0,0,0.0011723329425553423
14300224,unknown,yamaha,2198.71,3,3,0,0,0.0005861664712776711
14300225,unknown,yamaha,1116.88,1,1,0,0,0.0
14300229,electronics.audio.music_tools.piano,alesis,124.22,3,3,0,0,0.0005861664712776711
14300235,unknown,kurzweil,543.39,3,3,0,0,0.0005861664712776711
14300237,unknown,kurzweil,991.02,1,1,0,0,0.0
14300238,electronics.audio.music_tools.piano,kurzweil,1945.48,2,2,0,0,0.00029308323563883556
14300243,electronics.audio.music_tools.piano,m-audio,103.9,3,3,0,0,0.0005861664712776711
14300244,electronics.audio.music_tools.piano,alesis,67.76,8,7,0,1,0.003223915592027191
14300246,electronics.audio.music_tools.piano,alesis,90.35,4,4,0,0,0.0008792497069165067
14300248,unknown,yamaha,1027.05,8,8,0,0,0.002051582649471849
14300250,electronics.audio.music_tools.piano,casio,315.07,1,1,0,0,0.0
14300251,unknown,casio,506.57,1,1,0,0,0.0
14300253,unknown,casio,643.26,9,9,0,0,0.0023446658851106845
14300255,unknown,kawai,1123.4,2,2,0,0,0.00029308323563883556
14300260,unknown,alesis,489.07,2,2,0,0,0.00029308323563883556
14300261,electronics.audio.music_tools.piano,alesis,68.09,2,2,0,0,0.00029308323563883556
14300262,unknown,alesis,317.13,3,3,0,0,0.0005861664712776711
14300274,electronics.audio.music_tools.piano,korg,77.99,1,1,0,0,0.0
14300279,unknown,korg,822.16,4,4,0,0,0.0008792497069165067
14300293,electronics.audio.music_tools.piano,korg,1453.06,1,1,0,0,0.0
14300297,electronics.audio.music_tools.piano,alesis,171.66,1,1,0,0,0.0
14300302,unknown,becker,803.11,1,1,0,0,0.0
14300308,unknown,kurzweil,1620.89,3,3,0,0,0.0005861664712776711
14300310,electronics.audio.music_tools.piano,m-audio,145.86,3,3,0,0,0.0005861664712776711
14300311,electronics.audio.music_tools.piano,roland,666.38,2,2,0,0,0.00029308323563883556
14300312,electronics.audio.music_tools.piano,m-audio,52.08,8,8,0,0,0.002051582649471849
14300317,electronics.audio.music_tools.piano,roland,955.28,1,1,0,0,0.0
14300318,electronics.audio.music_tools.piano,roland,925.92,2,2,0,0,0.00029308323563883556
14300319,electronics.audio.music_tools.piano,yamaha,1252.87,5,5,0,0,0.0011723329425553423
14300321,unknown,roland,818.95,1,1,0,0,0.0
14300324,unknown,yamaha,1297.19,1,1,0,0,0.0
14300325,unknown,yamaha,1297.19,2,2,0,0,0.00029308323563883556
14300327,unknown,roland,626.12,4,4,0,0,0.0008792497069165067
14300331,electronics.audio.music_tools.piano,medeli,185.33,1,1,0,0,0.0
14300332,unknown,medeli,733.61,3,3,0,0,0.0005861664712776711
14300346,electronics.audio.music_tools.piano,tesler,76.96,1,1,0,0,0.0
14300350,electronics.audio.music_tools.piano,arturia,342.36,2,2,0,0,0.00029308323563883556
14300361,electronics.audio.music_tools.piano,m-audio,270.37,2,2,0,0,0.00029308323563883556
14300363,unknown,alesis,293.64,3,3,0,0,0.0005861664712776711
14300365,electronics.audio.music_tools.piano,akai,208.37,3,3,0,0,0.0005861664712776711
14300366,electronics.audio.music_tools.piano,akai,109.97,2,2,0,0,0.00029308323563883556
14300367,electronics.audio.music_tools.piano,akai,93.76,2,2,0,0,0.00029308323563883556
14300368,electronics.audio.music_tools.piano,akai,76.97,2,2,0,0,0.00029308323563883556
14300369,electronics.audio.music_tools.piano,akai,83.35,1,1,0,0,0.0
14300370,electronics.audio.music_tools.piano,akai,57.87,2,2,0,0,0.00029308323563883556
14300371,electronics.audio.music_tools.piano,akai,109.97,7,7,0,0,0.0017584994138330134
14300372,electronics.audio.music_tools.piano,akai,274.92,2,2,0,0,0.00029308323563883556
14300374,electronics.audio.music_tools.piano,akai,150.48,5,5,0,0,0.0011723329425553423
14300375,electronics.audio.music_tools.piano,akai,115.76,2,2,0,0,0.00029308323563883556
14300381,electronics.audio.music_tools.piano,unknown,295.48,4,4,0,0,0.0008792497069165067
14300384,electronics.audio.music_tools.piano,denn,18.51,2,2,0,0,0.00029308323563883556
14300387,electronics.audio.music_tools.piano,denn,93.93,2,2,0,0,0.00029308323563883556
14300390,unknown,unknown,714.28,1,1,0,0,0.0
14400001,unknown,samsung,46.08,18,18,0,0,0.004982415005860204
14400011,unknown,hoco,23.14,3,3,0,0,0.0005861664712776711
14400012,unknown,sony,108.09,1,1,0,0,0.0
14400016,unknown,hoco,15.42,7,7,0,0,0.0017584994138330134
14400019,unknown,xiaomi,21.85,16,16,0,0,0.004396248534582533
14400023,unknown,huawei,50.97,8,8,0,0,0.002051582649471849
14400024,unknown,xiaomi,21.85,23,23,0,0,0.006447831184054382
14400025,unknown,hoco,12.84,1,1,0,0,0.0
14400026,unknown,hoco,12.84,4,4,0,0,0.0008792497069165067
14400029,unknown,rapid,15.42,2,2,0,0,0.00029308323563883556
14400031,unknown,xiaomi,25.71,1,1,0,0,0.0
14400035,unknown,ugreen,24.45,2,2,0,0,0.00029308323563883556
14400037,unknown,ugreen,29.34,2,2,0,0,0.00029308323563883556
14400047,unknown,defender,5.38,5,5,0,0,0.0011723329425553423
14400048,unknown,defender,18.83,1,1,0,0,0.0
14400051,unknown,axper,38.33,20,20,0,0,0.005568581477137876
14400052,unknown,canyon,31.89,6,6,0,0,0.0014654161781941777
14400053,unknown,acme,28.06,3,3,0,0,0.0005861664712776711
14400056,unknown,acme,28.06,1,1,0,0,0.0
14400057,unknown,olmio,14.13,3,3,0,0,0.0005861664712776711
14400058,unknown,samsung,60.81,9,9,0,0,0.0023446658851106845
14400060,unknown,samsung,48.88,14,14,0,0,0.0038100820633048624
14400061,unknown,crown,9.57,5,5,0,0,0.0011723329425553423
14400062,unknown,xiaomi,43.5,2,2,0,0,0.00029308323563883556
14500000,appliances.kitchen.coffee_grinder,vitek,20.34,5,5,0,0,0.0011723329425553423
14500002,appliances.kitchen.coffee_grinder,bosch,43.56,2,2,0,0,0.00029308323563883556
14500004,appliances.kitchen.coffee_grinder,bosch,41.93,3,3,0,0,0.0005861664712776711
14500015,appliances.kitchen.coffee_grinder,delonghi,61.75,8,8,0,0,0.002051582649471849
14500016,appliances.kitchen.coffee_grinder,polaris,24.97,2,2,0,0,0.00029308323563883556
14500017,appliances.kitchen.coffee_grinder,redmond,28.29,13,12,0,1,0.004689331770221369
14500019,appliances.kitchen.coffee_grinder,redmond,30.58,1,1,0,0,0.0
14500020,appliances.kitchen.coffee_grinder,gorenje,19.79,1,1,0,0,0.0
14500025,appliances.kitchen.coffee_grinder,delonghi,43.73,2,2,0,0,0.00029308323563883556
14500042,appliances.kitchen.coffee_grinder,scarlett,33.68,1,1,0,0,0.0
14500043,appliances.kitchen.coffee_grinder,delonghi,72.05,2,2,0,0,0.00029308323563883556
14500076,appliances.kitchen.coffee_grinder,polaris,25.48,1,1,0,0,0.0
14500083,appliances.kitchen.coffee_grinder,unknown,18.0,2,2,0,0,0.00029308323563883556
14500085,appliances.kitchen.coffee_grinder,scarlett,12.84,6,6,0,0,0.0014654161781941777
14500087,appliances.kitchen.coffee_grinder,maxwell,17.99,1,1,0,0,0.0
14500093,appliances.kitchen.coffee_grinder,gorenje,19.28,2,2,0,0,0.00029308323563883556
14500099,appliances.kitchen.coffee_grinder,melitta,51.48,1,1,0,0,0.0
14600001,unknown,knauf,4.29,2,2,0,0,0.00029308323563883556
14700000,furniture.living_room.cabinet,unknown,252.23,3,3,0,0,0.0005861664712776711
14700004,furniture.living_room.cabinet,unknown,339.75,1,1,0,0,0.0
14700008,furniture.living_room.cabinet,unknown,205.9,1,1,0,0,0.0
14700017,furniture.living_room.cabinet,unknown,477.23,6,6,0,0,0.0014654161781941777
14700018,furniture.living_room.cabinet,brw,603.36,14,14,0,0,0.0038100820633048624
14700019,furniture.living_room.cabinet,unknown,635.02,3,3,0,0,0.0005861664712776711
14700020,furniture.living_room.cabinet,brw,282.89,11,11,0,0,0.0029308323563883554
14700021,furniture.living_room.cabinet,brw,264.1,8,8,0,0,0.002051582649471849
14700023,furniture.living_room.cabinet,brw,253.03,1,1,0,0,0.0
14700024,furniture.living_room.cabinet,brw,315.07,2,2,0,0,0.00029308323563883556
14700026,furniture.living_room.cabinet,unknown,195.6,6,6,0,0,0.0014654161781941777
14700027,furniture.living_room.cabinet,unknown,203.33,3,3,0,0,0.0005861664712776711
14700039,furniture.living_room.cabinet,unknown,813.38,1,1,0,0,0.0
14700044,furniture.living_room.cabinet,unknown,231.64,3,3,0,0,0.0005861664712776711
14700046,furniture.living_room.cabinet,unknown,131.25,2,2,0,0,0.00029308323563883556
14700050,furniture.living_room.cabinet,sv,179.93,1,1,0,0,0.0
14700051,furniture.living_room.cabinet,sv,218.77,1,1,0,0,0.0
14700052,furniture.living_room.cabinet,sv,141.32,8,8,0,0,0.002051582649471849
14700057,furniture.living_room.cabinet,unknown,584.29,1,1,0,0,0.0
14700067,furniture.living_room.cabinet,sv,205.67,1,1,0,0,0.0
14700083,furniture.living_room.cabinet,unknown,334.37,2,2,0,0,0.00029308323563883556
14700086,furniture.living_room.cabinet,unknown,84.92,8,8,0,0,0.002051582649471849
14700087,furniture.living_room.cabinet,sv,334.6,19,19,0,0,0.00527549824149904
14700088,furniture.living_room.cabinet,sv,113.0,3,3,0,0,0.0005861664712776711
14700089,furniture.living_room.cabinet,sv,231.64,2,2,0,0,0.00029308323563883556
14700090,furniture.living_room.cabinet,sv,154.19,1,1,0,0,0.0
14700091,furniture.living_room.cabinet,unknown,334.37,2,2,0,0,0.00029308323563883556
14700092,furniture.living_room.cabinet,unknown,241.94,2,2,0,0,0.00029308323563883556
14700095,furniture.living_room.cabinet,unknown,463.31,1,1,0,0,0.0
14700096,furniture.living_room.cabinet,bts,231.64,34,33,0,1,0.010844079718636915
14700100,furniture.living_room.cabinet,sv,411.59,15,15,0,0,0.004103165298943698
14700101,furniture.living_room.cabinet,sv,360.34,16,16,0,0,0.004396248534582533
14700105,furniture.living_room.cabinet,unknown,385.85,7,7,0,0,0.0017584994138330134
14700106,furniture.living_room.cabinet,unknown,385.85,8,8,0,0,0.002051582649471849
14700113,furniture.living_room.cabinet,unknown,94.73,2,2,0,0,0.00029308323563883556
14700115,furniture.living_room.cabinet,unknown,129.22,3,3,0,0,0.0005861664712776711
14700116,furniture.living_room.cabinet,unknown,555.97,3,3,0,0,0.0005861664712776711
14700117,furniture.living_room.cabinet,unknown,653.79,1,1,0,0,0.0
14700120,furniture.living_room.cabinet,unknown,442.23,2,2,0,0,0.00029308323563883556
14700121,furniture.living_room.cabinet,unknown,167.29,3,3,0,0,0.0005861664712776711
14700124,furniture.living_room.cabinet,unknown,504.26,4,4,0,0,0.0008792497069165067
14700125,furniture.living_room.cabinet,unknown,362.69,1,1,0,0,0.0
14700129,furniture.living_room.cabinet,unknown,192.54,1,1,0,0,0.0
14700131,furniture.living_room.cabinet,unknown,484.44,1,1,0,0,0.0
14700132,furniture.living_room.cabinet,brw,415.71,2,2,0,0,0.00029308323563883556
14700136,furniture.living_room.cabinet,brw,434.76,4,4,0,0,0.0008792497069165067
14700137,furniture.living_room.cabinet,brw,446.34,2,2,0,0,0.00029308323563883556
14700139,furniture.living_room.cabinet,unknown,243.76,8,7,0,1,0.003223915592027191
14700140,furniture.living_room.cabinet,brw,322.53,3,3,0,0,0.0005861664712776711
14700144,furniture.living_room.cabinet,brw,109.91,1,1,0,0,0.0
14700164,furniture.living_room.cabinet,sv,411.59,2,2,0,0,0.00029308323563883556
14700167,furniture.living_room.cabinet,brw,351.1,8,8,0,0,0.002051582649471849
14700174,furniture.living_room.cabinet,unknown,317.9,1,1,0,0,0.0
14700175,furniture.living_room.cabinet,unknown,415.45,8,8,0,0,0.002051582649471849
14700176,furniture.living_room.cabinet,unknown,230.89,7,7,0,0,0.0017584994138330134
14700188,furniture.living_room.cabinet,sv,193.03,1,1,0,0,0.0
14700194,furniture.living_room.cabinet,unknown,257.15,9,9,0,0,0.0023446658851106845
14700198,furniture.living_room.cabinet,unknown,169.86,1,1,0,0,0.0
14700199,furniture.living_room.cabinet,unknown,195.6,1,1,0,0,0.0
14700204,furniture.living_room.cabinet,unknown,282.89,5,5,0,0,0.0011723329425553423
14700205,furniture.living_room.cabinet,sv,282.89,31,31,0,0,0.008792497069165066
14700219,furniture.living_room.cabinet,unknown,210.3,1,1,0,0,0.0
14700228,furniture.living_room.cabinet,unknown,484.44,1,1,0,0,0.0
14700229,furniture.living_room.cabinet,unknown,635.02,2,2,0,0,0.00029308323563883556
14700232,furniture.living_room.cabinet,unknown,406.68,13,13,0,0,0.0035169988276660268
14700233,furniture.living_room.cabinet,unknown,201.27,1,1,0,0,0.0
14700240,furniture.living_room.cabinet,unknown,249.17,1,1,0,0,0.0
14700245,furniture.living_room.cabinet,unknown,220.06,4,4,0,0,0.0008792497069165067
14700246,furniture.living_room.cabinet,unknown,317.1,1,1,0,0,0.0
14700248,furniture.living_room.cabinet,unknown,93.16,1,1,0,0,0.0
14700249,furniture.living_room.cabinet,unknown,81.57,1,1,0,0,0.0
14700250,furniture.living_room.cabinet,unknown,145.69,9,9,0,0,0.0023446658851106845
14700251,furniture.living_room.cabinet,unknown,216.45,1,1,0,0,0.0
14700252,furniture.living_room.cabinet,unknown,331.0,18,18,0,0,0.004982415005860204
14700253,furniture.living_room.cabinet,unknown,156.74,11,11,0,0,0.0029308323563883554
14700254,furniture.living_room.cabinet,unknown,307.83,4,4,0,0,0.0008792497069165067
14700255,furniture.living_room.cabinet,unknown,144.89,25,25,0,0,0.0070339976553320535
14700256,furniture.living_room.cabinet,unknown,344.41,2,2,0,0,0.00029308323563883556
14700257,furniture.living_room.cabinet,unknown,418.8,1,1,0,0,0.0
14700262,furniture.living_room.cabinet,unknown,84.4,2,2,0,0,0.00029308323563883556
14700267,furniture.living_room.cabinet,unknown,187.37,2,2,0,0,0.00029308323563883556
14700268,furniture.living_room.cabinet,unknown,251.46,2,2,0,0,0.00029308323563883556
14700277,furniture.living_room.cabinet,unknown,211.56,6,6,0,0,0.0014654161781941777
14700278,furniture.living_room.cabinet,unknown,79.26,1,1,0,0,0.0
14700300,furniture.living_room.cabinet,unknown,485.47,2,2,0,0,0.00029308323563883556
14700301,furniture.living_room.cabinet,unknown,589.2,1,1,0,0,0.0
14700302,furniture.living_room.cabinet,brw,104.25,1,1,0,0,0.0
14700307,furniture.living_room.cabinet,unknown,151.36,1,1,0,0,0.0
14700309,furniture.living_room.cabinet,brw,192.54,4,4,0,0,0.0008792497069165067
14700311,furniture.living_room.cabinet,brw,282.89,4,4,0,0,0.0008792497069165067
14700317,furniture.living_room.cabinet,unknown,113.0,1,1,0,0,0.0
14700324,furniture.living_room.cabinet,unknown,180.44,1,1,0,0,0.0
14700326,furniture.living_room.cabinet,brw,446.34,6,6,0,0,0.0014654161781941777
14700330,furniture.living_room.cabinet,brw,194.6,2,2,0,0,0.00029308323563883556
14700332,furniture.living_room.cabinet,brw,487.01,3,3,0,0,0.0005861664712776711
14700356,furniture.living_room.cabinet,unknown,354.45,6,6,0,0,0.0014654161781941777
14700364,furniture.living_room.cabinet,unknown,1474.92,8,8,0,0,0.002051582649471849
14700375,furniture.living_room.cabinet,unknown,1361.66,2,2,0,0,0.00029308323563883556
14700378,furniture.living_room.cabinet,unknown,206.7,12,12,0,0,0.003223915592027191
14700381,furniture.living_room.cabinet,unknown,55.09,2,2,0,0,0.00029308323563883556
14700398,furniture.living_room.cabinet,unknown,157.28,4,4,0,0,0.0008792497069165067
14700400,furniture.living_room.cabinet,unknown,149.27,1,1,0,0,0.0
14700401,furniture.living_room.cabinet,unknown,100.36,2,2,0,0,0.00029308323563883556
14700402,furniture.living_room.cabinet,unknown,182.73,5,5,0,0,0.0011723329425553423
14700421,furniture.living_room.cabinet,unknown,151.07,10,10,0,0,0.00263774912074952
14700423,furniture.living_room.cabinet,unknown,205.64,1,1,0,0,0.0
14700424,furniture.living_room.cabinet,brw,329.22,5,5,0,0,0.0011723329425553423
14700459,furniture.living_room.cabinet,unknown,132.31,2,2,0,0,0.00029308323563883556
14700479,furniture.living_room.cabinet,unknown,0.0,1,1,0,0,0.0
14700492,furniture.living_room.cabinet,brw,436.56,1,1,0,0,0.0
14700512,furniture.living_room.cabinet,unknown,151.36,1,1,0,0,0.0
14700522,furniture.living_room.cabinet,unknown,187.39,2,2,0,0,0.00029308323563883556
14700529,furniture.living_room.cabinet,bts,205.9,8,8,0,0,0.002051582649471849
14700536,furniture.living_room.cabinet,brw,329.22,4,4,0,0,0.0008792497069165067
14700551,furniture.living_room.cabinet,unknown,105.79,4,4,0,0,0.0008792497069165067
14700571,furniture.living_room.cabinet,unknown,154.7,5,5,0,0,0.0011723329425553423
14700574,furniture.living_room.cabinet,unknown,526.65,13,12,0,1,0.004689331770221369
14700589,furniture.living_room.cabinet,unknown,116.86,1,1,0,0,0.0
14700600,furniture.living_room.cabinet,sv,141.32,1,1,0,0,0.0
14700603,furniture.living_room.cabinet,sv,192.8,6,6,0,0,0.0014654161781941777
14700605,furniture.living_room.cabinet,sv,64.09,1,1,0,0,0.0
14700618,furniture.living_room.cabinet,sv,128.68,1,1,0,0,0.0
14700648,furniture.living_room.cabinet,sv,398.21,2,2,0,0,0.00029308323563883556
14700665,furniture.living_room.cabinet,unknown,211.05,8,8,0,0,0.002051582649471849
14700666,furniture.living_room.cabinet,unknown,166.77,1,1,0,0,0.0
14700667,furniture.living_room.cabinet,unknown,170.38,7,7,0,0,0.0017584994138330134
14700670,furniture.living_room.cabinet,sv,123.53,8,8,0,0,0.002051582649471849
14700676,furniture.living_room.cabinet,unknown,353.16,1,1,0,0,0.0
14700696,furniture.living_room.cabinet,unknown,360.11,6,6,0,0,0.0014654161781941777
14700717,furniture.living_room.cabinet,unknown,104.25,1,1,0,0,0.0
14700720,furniture.living_room.cabinet,unknown,102.16,1,1,0,0,0.0
14700721,furniture.living_room.cabinet,unknown,103.45,8,8,0,0,0.002051582649471849
14700786,furniture.living_room.cabinet,unknown,137.94,1,1,0,0,0.0
14700789,furniture.living_room.cabinet,unknown,257.15,2,2,0,0,0.00029308323563883556
14700790,furniture.living_room.cabinet,unknown,257.15,11,11,0,0,0.0029308323563883554
14700794,furniture.living_room.cabinet,unknown,406.96,1,1,0,0,0.0
14700796,furniture.living_room.cabinet,unknown,357.54,1,1,0,0,0.0
14700799,furniture.living_room.cabinet,unknown,670.8,2,2,0,0,0.00029308323563883556
